train_loss,train_acc,val_loss,val_acc
1.5717802030650798,0.29512893982808025,1.604884966214498,0.28
1.4630082685148136,0.5329512893982808,1.535158076286316,0.28
1.336479133726191,0.5959885386819485,1.3310926469167073,0.7866666666666666
1.1872454939735653,0.6332378223495702,1.142875329653422,0.7466666666666667
1.0552393891408314,0.7535816618911175,0.9889205400149027,0.84
0.9306291895131327,0.8538681948424068,0.859076984723409,0.8266666666666667
0.8203649353502814,0.8767908309455588,0.7791139737764994,0.8533333333333334
0.6521272901819224,0.9283667621776505,0.6098471673329672,0.8933333333333333
0.5756505779004029,0.9140401146131805,0.5923667518297832,0.88
0.4778022332314434,0.9283667621776505,0.48311583042144773,0.8933333333333333
0.45578114983003937,0.9340974212034384,0.567644492785136,0.88
0.3678911294158345,0.9455587392550143,0.49448932250340777,0.88
0.3488472110904049,0.9312320916905444,0.3770413533846537,0.88
0.3127873086485275,0.9283667621776505,0.36909539461135865,0.8933333333333333
0.2889348610082807,0.9140401146131805,0.4971297272046407,0.8133333333333334
0.28820428047275815,0.9197707736389685,0.42390577018260955,0.88
0.27798954519125657,0.9455587392550143,0.3344192675749461,0.88
0.25065665070853466,0.9369627507163324,0.34451639612515766,0.88
0.2127598088586911,0.9455587392550143,0.2869442504644394,0.8933333333333333
0.21536604825268502,0.9398280802292264,0.3976344303290049,0.88
0.2230186068311462,0.9455587392550143,0.41607366383075717,0.8533333333333334
0.20606519559392955,0.9398280802292264,0.2777762409051259,0.8933333333333333
0.21314505528242336,0.9512893982808023,0.2672170396645864,0.9066666666666666
0.17717888003434015,0.9656160458452722,0.22389232655366262,0.92
0.14549950008576784,0.9742120343839542,0.3803027844429016,0.8933333333333333
0.14982130466013036,0.9656160458452722,0.21212042311827342,0.9466666666666667
0.16667480062277065,0.9742120343839542,0.25816052317619326,0.92
0.19441675815336343,0.9426934097421203,0.5023131561279297,0.88
0.18815931408828857,0.9455587392550143,0.3400260245800018,0.9066666666666666
0.18514681460181076,0.9541547277936963,0.3222401911020279,0.88
0.1414139904402047,0.9627507163323782,0.23819195677836735,0.9066666666666666
0.1339089690272651,0.9627507163323782,0.1899357051650683,0.96
0.11099771164720584,0.9684813753581661,0.20467028031746545,0.92
0.14980436942638845,0.9627507163323782,0.19469108293453852,0.9333333333333333
0.14713840323225474,0.9570200573065902,0.3027579847971598,0.9066666666666666
0.15940213801184494,0.9656160458452722,0.20584412157535553,0.9333333333333333
0.1324486023717077,0.9656160458452722,0.20415578047434488,0.92
0.13497636860028378,0.9627507163323782,0.21887034326791763,0.9333333333333333
0.11040390949472144,0.9742120343839542,0.16911384681860606,0.9466666666666667
0.10855628968480664,0.9742120343839542,0.16378533999125164,0.9466666666666667
0.11219501504968094,0.9684813753581661,0.17442988147338231,0.9466666666666667
0.1291919788265638,0.9684813753581661,0.1821414950489998,0.9333333333333333
0.10007257610132496,0.9770773638968482,0.1957504181067149,0.9333333333333333
0.11538880691999692,0.9770773638968482,0.19134245882431666,0.9333333333333333
0.09078560346860257,0.9799426934097422,0.1807380896806717,0.9466666666666667
0.12401919352974113,0.9656160458452722,0.17868746509154637,0.9466666666666667
0.10704836915420597,0.9770773638968482,0.17617800464232763,0.9466666666666667
0.10368259780557244,0.9799426934097422,0.18414543698231378,0.9333333333333333
0.12980964387043842,0.9570200573065902,0.16063163171211878,0.9466666666666667
0.10466177106159806,0.9742120343839542,0.1829420767724514,0.9333333333333333
0.09863518526975097,0.9742120343839542,0.18272661283612252,0.9466666666666667
0.09731677212995239,0.9828080229226361,0.1754081582526366,0.9466666666666667
