train_loss,train_acc,val_loss,val_acc
0.3836311473732903,0.8738095238095238,0.47318446901109484,0.8777777777777778
0.28449135550430843,0.9404761904761905,0.3516039397981432,0.9333333333333333
0.27706962738718305,0.9428571428571428,0.2912493149439494,0.9222222222222223
0.22334600488344827,0.9595238095238096,0.21266920036739773,0.9666666666666667
0.2166843823024205,0.9666666666666667,0.420832254158126,0.8444444444444444
0.21175291963985987,0.9595238095238096,0.21212738355000813,0.9666666666666667
0.18482269602162496,0.969047619047619,0.15122099220752716,0.9666666666666667
0.17715861314818973,0.9738095238095238,0.2593925396601359,0.8777777777777778
0.16367501985459101,0.9714285714285714,0.14917388558387756,0.9666666666666667
0.160047648137524,0.9738095238095238,0.12103252079751757,0.9666666666666667
0.17351989462262107,0.9619047619047619,0.22562043997976516,0.9333333333333333
0.14688953558603923,0.9785714285714285,0.1374318324857288,0.9666666666666667
0.14852883432592665,0.9666666666666667,0.13729737235440148,0.9555555555555556
0.13622056877329236,0.9785714285714285,0.28152014282014637,0.9
0.12341798416205815,0.9714285714285714,0.1649036877685123,0.9444444444444444
0.11714422184796561,0.9761904761904762,0.11371804881427024,0.9666666666666667
0.12579014350970585,0.9761904761904762,0.10763255506753922,0.9777777777777777
0.12178985128800074,0.9785714285714285,0.10921957741181056,0.9666666666666667
0.11371886496032987,0.9761904761904762,0.11481864502032597,0.9666666666666667
0.12061247343108768,0.9666666666666667,0.11726333581739001,0.9777777777777777
0.10008923503614607,0.9857142857142858,0.10740542254514164,0.9777777777777777
0.0938647125803289,0.9833333333333333,0.11075731548998091,0.9666666666666667
0.09427634360534805,0.9833333333333333,0.10611602663993835,0.9666666666666667
0.09500487911559287,0.9833333333333333,0.09863713102208244,0.9777777777777777
0.11574232883396603,0.9761904761904762,0.13056516349315644,0.9555555555555556
0.11109242932427497,0.9761904761904762,0.12653582501742575,0.9666666666666667
0.10208971434760661,0.9761904761904762,0.11075770126448738,0.9666666666666667
0.10092184742291768,0.9761904761904762,0.11831217838658227,0.9666666666666667
0.10040668781314577,0.9761904761904762,0.11998345967796113,0.9555555555555556
0.08420475840213754,0.9857142857142858,0.10285046431753371,0.9666666666666667
0.08490718063854036,0.9857142857142858,0.11213415662447611,0.9555555555555556
0.09731026469242005,0.9785714285714285,0.10221625558204121,0.9666666666666667
0.07897067179992086,0.9928571428571429,0.09992639165785577,0.9666666666666667
0.08088197631850129,0.9833333333333333,0.10555591641200913,0.9666666666666667
