train_loss,train_acc,val_loss,val_acc
0.4322032942658379,0.8476190476190476,0.5117586904101902,0.7111111111111111
0.3341827914828346,0.9095238095238095,0.6505148530006408,0.6888888888888889
0.32693237577165873,0.919047619047619,0.35589965581893923,0.8888888888888888
0.22571942806243897,0.9642857142857143,0.1895867112610075,0.9555555555555556
0.24150600064368474,0.9428571428571428,0.15463438100285,0.9555555555555556
0.20079108888194674,0.9595238095238096,0.23869072993596394,0.9444444444444444
0.2054443522578194,0.9619047619047619,0.16768943733639188,0.9555555555555556
0.18281437584332058,0.9666666666666667,0.5302531414561802,0.8111111111111111
0.1930041117327554,0.9523809523809523,0.3155965685844421,0.8555555555555555
0.16841247933251516,0.9619047619047619,0.25212046172883773,0.9111111111111111
0.14913363236756552,0.9738095238095238,0.14912939104768966,0.9555555555555556
0.15156763195991516,0.9738095238095238,0.15351889597045051,0.9666666666666667
0.14384526596182867,0.9761904761904762,0.1388794054587682,0.9555555555555556
0.13699873558112552,0.9761904761904762,0.12588658986820114,0.9555555555555556
0.13658094320978437,0.9738095238095238,0.12444711244768566,0.9777777777777777
0.12848118543624878,0.9714285714285714,0.15676652325524223,0.9444444444444444
0.15257041908445812,0.969047619047619,0.23326918151643541,0.9111111111111111
0.11977332433064779,0.9809523809523809,0.1363971064488093,0.9666666666666667
0.11209509539462272,0.9857142857142858,0.13818524115615421,0.9777777777777777
0.10618881341956911,0.9880952380952381,0.11805054454339875,0.9666666666666667
0.10603017489470187,0.9833333333333333,0.1215933253367742,0.9666666666666667
0.11246712165219443,0.9833333333333333,0.11386468236645063,0.9666666666666667
0.1208917994584356,0.9738095238095238,0.1287742950850063,0.9555555555555556
0.09923014619520733,0.9833333333333333,0.11353049559725656,0.9666666666666667
0.10185705763953072,0.9833333333333333,0.11731652567783991,0.9666666666666667
0.0881863378343128,0.9904761904761905,0.12110831654734082,0.9777777777777777
0.10507086189020248,0.9785714285714285,0.11913639828562736,0.9777777777777777
0.11791309749796278,0.9785714285714285,0.11480216301149793,0.9666666666666667
0.10413163201439948,0.9833333333333333,0.11530605372455385,0.9666666666666667
0.09367925482136863,0.9904761904761905,0.1096888757414288,0.9777777777777777
0.09948916167375588,0.9833333333333333,0.11676534910996755,0.9555555555555556
0.10846706976493199,0.9714285714285714,0.11021664084659683,0.9777777777777777
0.1096978125118074,0.9761904761904762,0.11166819031867715,0.9666666666666667
0.09577386428912481,0.9833333333333333,0.10974851217534808,0.9777777777777777
0.09706296622753144,0.9880952380952381,0.11194338964091408,0.9777777777777777
0.08732991591095925,0.9857142857142858,0.11081113980876076,0.9777777777777777
0.09047463373059318,0.9880952380952381,0.10761540134747823,0.9777777777777777
0.10613348249878202,0.9761904761904762,0.11112854364845488,0.9666666666666667
0.09606833901433717,0.9904761904761905,0.10976518069704373,0.9777777777777777
0.09054123918925013,0.9952380952380953,0.11074733775522974,0.9666666666666667
0.09173198906438691,0.9714285714285714,0.10873366403910849,0.9666666666666667
0.08601304356540952,0.9880952380952381,0.1097270908455054,0.9777777777777777
0.09289484439151628,0.9833333333333333,0.10761866329444779,0.9777777777777777
0.1028104882864725,0.9809523809523809,0.11544973577062288,0.9666666666666667
0.09531796588784172,0.9857142857142858,0.1099685420592626,0.9666666666666667
0.08533791434906778,0.9952380952380953,0.10932904813024732,0.9777777777777777
0.09144268071367627,0.9857142857142858,0.10905453190207481,0.9777777777777777
