train_loss,train_acc,val_loss,val_acc
2.331432890892029,0.25,3.7401628045357422,0.22594142259414227
1.920522141456604,0.3,2.5959980981619286,0.3179916317991632
1.9617704629898072,0.25,2.1164374216829884,0.40585774058577406
1.8143689632415771,0.4,1.871031280591398,0.4560669456066946
1.5265347242355347,0.35,1.7636828080879594,0.47280334728033474
1.7457791328430177,0.3,1.6985290146522443,0.48535564853556484
1.937440323829651,0.2,1.6604199630196623,0.49372384937238495
2.19898145198822,0.25,1.635629800198966,0.49372384937238495
1.8732410669326782,0.3,1.6049940794332256,0.497907949790795
2.0197517693042757,0.35,1.5825565133134691,0.497907949790795
2.2774834394454957,0.2,1.561894605848081,0.497907949790795
1.5057866096496582,0.35,1.5593513038367905,0.49372384937238495
2.0098031997680663,0.3,1.5421818110733352,0.497907949790795
2.0893388748168946,0.15,1.531724617196925,0.502092050209205
2.2117537021636964,0.2,1.5349706711878837,0.502092050209205
