train_loss,train_acc,val_loss,val_acc
1.6200861251115115,0.18624641833810887,1.6137407890955606,0.18666666666666668
1.616738377464535,0.19484240687679083,1.606818788846334,0.18666666666666668
1.6038561676839702,0.21203438395415472,1.5990024360020956,0.18666666666666668
1.592272424424617,0.2607449856733524,1.5870682001113892,0.18666666666666668
1.5758855780079577,0.3008595988538682,1.5510893281300862,0.44
1.5485070896012052,0.37822349570200575,1.518938897450765,0.4533333333333333
1.5149186296244406,0.4469914040114613,1.4903714323043824,0.56
1.488945653923603,0.4813753581661891,1.4651661157608031,0.5333333333333333
1.4647063109116432,0.49570200573065903,1.4131019528706867,0.5333333333333333
1.4314463138580322,0.49570200573065903,1.387485801378886,0.5866666666666667
1.3993880250050892,0.5157593123209169,1.385319013595581,0.52
1.381208156787905,0.4699140401146132,1.337552963892619,0.52
1.3479657647944454,0.48424068767908307,1.3832971461613972,0.4266666666666667
1.3255385269749813,0.49570200573065903,1.3271862761179607,0.4533333333333333
1.2917530980697676,0.4871060171919771,1.2706004333496095,0.5333333333333333
1.2726273307827618,0.5128939828080229,1.2178361225128174,0.6533333333333333
1.2351773048198667,0.5472779369627507,1.2473250595728556,0.6133333333333333
1.195196473837582,0.5730659025787965,1.2796352863311768,0.4533333333333333
1.1853895313760272,0.5759312320916905,1.1591299994786581,0.5866666666666667
1.1544718916573293,0.5759312320916905,1.3704608074824016,0.26666666666666666
1.1382679826550635,0.5816618911174785,1.0644418080647786,0.56
1.0995795617472477,0.6332378223495702,1.108609800338745,0.7733333333333333
1.0972384286131762,0.6275071633237822,1.0158124081293742,0.8
1.0367151116231792,0.6762177650429799,1.1525972827275595,0.41333333333333333
1.034370370785623,0.6590257879656161,1.0009171962738037,0.7866666666666666
0.9978666517317808,0.6848137535816619,0.9188294768333435,0.8666666666666667
0.9929403553377933,0.7077363896848138,0.9152275188763936,0.9066666666666666
0.9641529478794524,0.7306590257879656,0.9098695111274719,0.9066666666666666
0.9392433639583752,0.7421203438395415,0.9424847730000814,0.7066666666666667
0.8980142329005594,0.7936962750716332,0.8236679244041443,0.88
0.8709152971092814,0.7908309455587392,0.8815030900637308,0.7466666666666667
0.8279547132871896,0.8108882521489972,0.781137322584788,0.88
0.813156450033871,0.7936962750716332,1.1530367104212442,0.38666666666666666
0.7999136555502271,0.7851002865329513,0.8221243906021118,0.8933333333333333
0.7519905059931955,0.836676217765043,1.6491139268875121,0.21333333333333335
0.8062960478159623,0.8194842406876791,0.8210332496960958,0.76
0.7501979198701744,0.828080229226361,0.7120909094810486,0.92
0.6998810108889822,0.8595988538681948,0.5888929875691732,0.92
0.7110276741421325,0.8452722063037249,0.7843631505966187,0.68
0.6967345903117882,0.8424068767908309,0.6070501708984375,0.92
0.7073846667748809,0.833810888252149,0.6564877780278524,0.92
0.6710265172928316,0.8624641833810889,0.624895342985789,0.88
0.6511559756232538,0.8739255014326648,0.6076016441980998,0.9466666666666667
0.6386020075967456,0.8739255014326648,0.5881133635838827,0.92
0.6583429796989463,0.8510028653295129,0.6059208313624064,0.9466666666666667
0.6706811980395058,0.8739255014326648,0.553159126440684,0.9466666666666667
0.6448109500046104,0.8510028653295129,0.5783515652020772,0.8533333333333334
0.6470943270918291,0.8538681948424068,0.5526961914698283,0.9466666666666667
0.6125250229008902,0.8939828080229226,0.5680876437822978,0.9333333333333333
0.6258892097582448,0.8825214899713467,0.5415773097674051,0.92
0.614066079216222,0.8939828080229226,0.555345671971639,0.9466666666666667
0.6099436661404661,0.8767908309455588,0.5836676375071208,0.8666666666666667
0.6147780020462408,0.8595988538681948,0.5553715991973877,0.9466666666666667
0.6155169703557362,0.8681948424068768,0.5109350474675497,0.9466666666666667
0.6569281295582353,0.8510028653295129,0.537084546883901,0.9066666666666666
0.5789915099526545,0.9054441260744985,0.5176794266700745,0.92
0.6206795528829951,0.8825214899713467,0.4867229866981506,0.9466666666666667
0.5847962416687121,0.8911174785100286,0.516076119740804,0.9466666666666667
0.6082273392930072,0.8911174785100286,0.5079975748062133,0.9066666666666666
0.5597515220628427,0.9111747851002865,0.5239696550369263,0.9466666666666667
0.5950012152379427,0.8653295128939829,0.49404085556666055,0.9466666666666667
0.5578333018160823,0.9054441260744985,0.4930478302637736,0.9466666666666667
0.5778393357735991,0.8853868194842407,0.484275442759196,0.9466666666666667
0.5610109296090965,0.9054441260744985,0.470852092107137,0.9466666666666667
0.5659263882049517,0.8853868194842407,0.49056554476420083,0.9466666666666667
0.6004846444444192,0.8510028653295129,0.484420329729716,0.9466666666666667
0.5544670312998972,0.8968481375358166,0.4847265076637268,0.9466666666666667
0.553360278080391,0.9025787965616046,0.46330194155375165,0.9466666666666667
0.5400319439292296,0.9140401146131805,0.4800530433654785,0.9466666666666667
0.5598260676621708,0.9054441260744985,0.4701067201296488,0.9466666666666667
0.5540120471855973,0.8997134670487106,0.479523397286733,0.9333333333333333
0.539320082924086,0.9083094555873925,0.4791494091351827,0.9466666666666667
0.5676850340940207,0.8968481375358166,0.46009296814600625,0.9466666666666667
0.5616257767964229,0.8825214899713467,0.46470327377319337,0.9466666666666667
0.5447872118826923,0.8939828080229226,0.4604534411430359,0.9466666666666667
0.5664967611047805,0.8853868194842407,0.46168708403905234,0.9466666666666667
0.5369438131080999,0.9111747851002865,0.46977916955947874,0.9466666666666667
0.5858523065176257,0.8653295128939829,0.4609334675470988,0.9466666666666667
0.5362777006318713,0.8997134670487106,0.46197168588638304,0.9466666666666667
0.5433789167158242,0.8968481375358166,0.45418580929438274,0.9466666666666667
0.5530049725726546,0.8997134670487106,0.45809961398442584,0.9466666666666667
0.5563782077805702,0.8767908309455588,0.45845208168029783,0.9466666666666667
0.5513226974830245,0.8968481375358166,0.4636754854520162,0.9466666666666667
0.5312615071121806,0.9083094555873925,0.4603141760826111,0.9466666666666667
0.5256161742702254,0.9054441260744985,0.46439530452092487,0.9466666666666667
0.544324968639964,0.8882521489971347,0.45959728479385376,0.9466666666666667
0.5282713857967738,0.9197707736389685,0.45484273592631025,0.9466666666666667
0.5309086238757246,0.8853868194842407,0.4523839112122854,0.9466666666666667
0.5463506171218304,0.9025787965616046,0.4597239303588867,0.9466666666666667
0.5364312131630316,0.8968481375358166,0.4591453417142232,0.9466666666666667
0.5271469665461762,0.9025787965616046,0.45714207728703815,0.9466666666666667
0.548742908888355,0.8796561604584527,0.45569490671157836,0.9466666666666667
0.5656289775938564,0.8882521489971347,0.45588817914326984,0.9466666666666667
0.5470822774578302,0.8911174785100286,0.4592412924766541,0.9466666666666667
0.5170671774186514,0.9140401146131805,0.45273889382680255,0.9466666666666667
0.543526759461892,0.8767908309455588,0.4600326116879781,0.9466666666666667
0.5633190476621119,0.8882521489971347,0.46194461425145467,0.9466666666666667
0.5249452627661576,0.8997134670487106,0.4512234886487325,0.9466666666666667
0.5342108757584689,0.8968481375358166,0.45453798055648803,0.9466666666666667
0.5412646754081748,0.9054441260744985,0.45642640034357707,0.9466666666666667
0.5446265754863663,0.8911174785100286,0.45648533741633096,0.9466666666666667
0.5567666464685369,0.8882521489971347,0.454902602036794,0.9466666666666667
0.5548805438174218,0.8796561604584527,0.45743988911310834,0.9466666666666667
0.5175322190055192,0.9140401146131805,0.4588995591799418,0.9466666666666667
0.5291612585499499,0.8911174785100286,0.4643716208140055,0.9466666666666667
0.546227660168891,0.8939828080229226,0.4579238677024841,0.9466666666666667
0.5516789794651349,0.8710601719197708,0.45389646768569947,0.9466666666666667
0.5354656896481883,0.9083094555873925,0.4564879012107849,0.9466666666666667
